cmd,conds,short,long,params,dirs,pri,desc
fossil, __fish_fossil_command finfo,p,print, , ,239,Select print mode
fossil, __fish_fossil_command finfo,r,revision, ,@f @r,240,Print specific revision
fossil, __fish_fossil_command finfo,s,status, , ,241,Select status mode
fossil, __fish_fossil_needs_command, , ,help,@f,242,Display help
fossil, __fish_fossil_command help,a,all, , ,243,Show main and auxiliary commands
fossil, __fish_fossil_command help,t,test, , ,244,Show test commands only
fossil, __fish_fossil_command help,x,aux, , ,245,Show auxiliary commands only
fossil, __fish_fossil_command help,w,www, , ,246,Show list of web UI pages
fossil, __fish_fossil_needs_command, , ,import, ,247,Import repository from git
fossil, __fish_fossil_command import, ,incremental, , ,248,Allow importing into existing repository
fossil, __fish_fossil_needs_command, , ,import, ,249,Provide information about object
fossil, __fish_fossil_command import,R,repository, ,@r,250,Run command on repository
fossil, __fish_fossil_command import,v,verbose, , ,251,Show extra information
fossil, __fish_fossil_needs_command, , ,init new, ,252,Create a repository
fossil, __fish_fossil_command init new, ,template, ,@r,253,Copy settings from repository
fossil, __fish_fossil_command init new,A,admin-user, ,@r,254,Make username an administrator
fossil, __fish_fossil_command init new, ,date-override, ,@f @r,255,Override date
fossil, __fish_fossil_needs_command, , ,json, ,256,Make JSON request
fossil, __fish_fossil_command json,R,repository, ,@r,257,Run command on repository
fossil, __fish_fossil_needs_command, , ,ls, ,258,List files
fossil, __fish_fossil_command ls,r, , ,@f @r,259,Tag
fossil, __fish_fossil_command ls, ,age, , ,260,Show commit time
fossil, __fish_fossil_command ls,v,verbose, , ,261,Provide extra information
fossil, __fish_fossil_needs_command, , ,merge, ,262,Merge commits
fossil, __fish_fossil_command merge, ,baseline, ,@f @r,263,Use baseline
fossil, __fish_fossil_command merge, ,binary, ,@r,264,Binary files glob pattern
fossil, __fish_fossil_command merge, ,case-sensitive,yes no,@f @r,265,Case insensitive file matching
fossil, __fish_fossil_command merge,f,force, , ,266,Allow empty merge
fossil, __fish_fossil_command merge, ,integrate, , ,267,Close merged branch
fossil, __fish_fossil_command merge,n,dry-run, , ,268,Display actions without running
fossil, __fish_fossil_command merge,v,verbose, , ,269,Show extra information
fossil, __fish_fossil_needs_command, , ,mv, ,270,Move file
fossil, __fish_fossil_command mv, ,case-sensitive,yes no,@f @r,271,Case insensitive file matching
fossil, __fish_fossil_needs_command, , ,open, ,272,Open repository
fossil, __fish_fossil_command open, ,keep, , ,273,Only modify manifest
fossil, __fish_fossil_command open, ,nested, , ,274,Allow opening inside an opened repository
fossil, __fish_fossil_needs_command, , ,pull, ,275,Pull from a repository
fossil, __fish_fossil_command pull,R,repository, ,@r,276,Run command on repository
fossil, __fish_fossil_command pull, ,private, ,@r,277,Pull private branches
fossil, __fish_fossil_needs_command, , ,push, ,278,Push into a repository
fossil, __fish_fossil_command push,R,repository, ,@r,279,Run command on repository
fossil, __fish_fossil_command push, ,private, , ,280,Pull private branches
fossil, __fish_fossil_needs_command, , ,rebuild, ,281,Rebuild a repository
fossil, __fish_fossil_command rebuild, ,cluster, , ,282,Compute clusters
fossil, __fish_fossil_command rebuild, ,compress, , ,283,Compress database
fossil, __fish_fossil_command rebuild, ,force, , ,284,Force rebuild even with errors
fossil, __fish_fossil_command rebuild, ,noverify, , ,285,Skip BLOB table verification
fossil, __fish_fossil_command rebuild, ,pagesize,512 1024 2048 4096 8192 16384 32768 65536,@f @r,286,Set the database pagesize
fossil, __fish_fossil_command rebuild, ,randomize, , ,287,Scan in random order
fossil, __fish_fossil_command rebuild, ,vacuum, , ,288,Run VACUUM
fossil, __fish_fossil_command rebuild, ,deanalyze, , ,289,Remove ANALYZE tables
fossil, __fish_fossil_command rebuild, ,analyze, , ,290,Run ANALYZE
fossil, __fish_fossil_command rebuild, ,wal, , ,291,Set Write-Ahead-Log journalling
fossil, __fish_fossil_command rebuild, ,stats, , ,292,Show statistics
fossil, __fish_fossil_needs_command, , ,remote-url, ,293,Default server URL
fossil, __fish_fossil_needs_command, , ,revert,@f,294,Revert a commit
fossil, __fish_fossil_command revert,r, , ,@f @r,295,Revert back to given revision
fossil, __fish_fossil_needs_command, , ,rm delete, ,296,Remove a file from repository
fossil, __fish_fossil_command rm delete, ,hard, , ,297,Remove files from this checkout
fossil, __fish_fossil_command rm delete, ,soft, , ,298,Skip removing files from this checkout
fossil, __fish_fossil_command rm delete,n,dry-run, , ,299,Display actions without running
fossil, __fish_fossil_command rm delete, ,case-sensitive,yes no,@f @r,300,Case insensitive file matching
fossil, __fish_fossil_needs_command, , ,settings,@f,301,Manage settings
fossil, __fish_fossil_subcommand settings, , ,access-log,@f @r,302,Log accesses
fossil, __fish_fossil_subcommand settings, , ,allow-symlinks,@f @r,303,Allow symbolic links
fossil, __fish_fossil_subcommand settings, , ,auto-captcha,@f @r,304,Allow automatically filling CAPTCHA
fossil, __fish_fossil_subcommand settings, , ,auto-hyperlink,@f @r,305,Use JavaScript to enable hyperlinks
fossil, __fish_fossil_subcommand settings, , ,auto-shun,@f @r,306,Pull list of shunned references from server
fossil, __fish_fossil_subcommand settings, , ,autosync,@f @r,307,Automatically sync the repository
fossil, __fish_fossil_subcommand settings, , ,binary-glob,@f @r,308,Binary files glob pattern
fossil, __fish_fossil_subcommand settings, , ,case-sensitive,@f @r,309,Case insensitive file matching
fossil, __fish_fossil_subcommand settings, , ,clean-glob,@f @r,310,Files to clean without prompting
fossil, __fish_fossil_subcommand settings, , ,clearsign,@f @r,311,Sign commits using GPG
fossil, __fish_fossil_subcommand settings, , ,crnl-glob,@f @r,312,Non-standard line endings allowed glob pattern
fossil, __fish_fossil_subcommand settings, , ,default-perms,@f @r,313,Permissions given to new users
fossil, __fish_fossil_subcommand settings, , ,diff-binary,@f @r,314,Allow binary files to be diffed
fossil, __fish_fossil_subcommand settings, , ,diff-command,@f @r,315,External diff command
fossil, __fish_fossil_subcommand settings, , ,dont-push,@f @r,316,Disallow pushing to the repository
fossil, __fish_fossil_subcommand settings, , ,editor,@f @r,317,Text editor for writing check-in comments
fossil, __fish_fossil_subcommand settings, , ,empty-dirs,@f @r,318,List of empty directories
fossil, __fish_fossil_subcommand settings, , ,encoding-glob,@f @r,319,Non-UTF-8 files glob pattern
fossil, __fish_fossil_subcommand settings, , ,gdiff-command,@f @r,320,Command to use for graphical diff
fossil, __fish_fossil_subcommand settings, , ,gmerge-command,@f @r,321,Command to use for graphical merge
fossil, __fish_fossil_subcommand settings, , ,http-port,@f @r,322,HTTP port for fossil ui
fossil, __fish_fossil_subcommand settings, , ,https-login,@f @r,323,Send login credentials using HTTPS
fossil, __fish_fossil_subcommand settings, , ,ignore-glob,@f @r,324,Files to ignore glob pattern
fossil, __fish_fossil_subcommand settings, , ,keep-glob,@f @r,325,Files to keep when cleaning
fossil, __fish_fossil_subcommand settings, , ,localauth,@f @r,326,Require authentication for localhost logins
fossil, __fish_fossil_subcommand settings, , ,main-branch,@f @r,327,Primary branch
fossil, __fish_fossil_subcommand settings, , ,manifest,@f @r,328,Automatically create manifest files
fossil, __fish_fossil_subcommand settings, , ,max-upload,@f @r,329,HTTP request size limit
fossil, __fish_fossil_subcommand settings, , ,mtime-changes,@f @r,330,Use modification times
fossil, __fish_fossil_subcommand settings, , ,pgp-command,@f @r,331,PGP command
fossil, __fish_fossil_subcommand settings, , ,proxy,@f @r,332,HTTP proxy URL
fossil, __fish_fossil_subcommand settings, , ,relative-paths,@f @r,333,Report relative paths
fossil, __fish_fossil_subcommand settings, , ,repo-cksum,@f @r,334,Compute checksums over all files
fossil, __fish_fossil_subcommand settings, , ,self-register,@f @r,335,Allow users to register themselves
fossil, __fish_fossil_subcommand settings, , ,ssh-command,@f @r,336,Command to use for SSH protocol
fossil, __fish_fossil_subcommand settings, , ,ssl-ca-location,@f @r,337,Location of SSL CA root certificates
fossil, __fish_fossil_subcommand settings, , ,ssl-identity,@f @r,338,SSL private certificate path
fossil, __fish_fossil_subcommand settings, , ,tcl,@f @r,339,Allow Tcl scripting
fossil, __fish_fossil_subcommand settings, , ,tcl-setup,@f @r,340,Tcl initialization script
fossil, __fish_fossil_subcommand settings, , ,th1-setup,@f @r,341,TH1 initialization script
fossil, __fish_fossil_subcommand settings, , ,web-browser,@f @r,342,Web browser name
fossil, __fish_fossil_command settings, ,global, , ,343,Set globally
fossil, __fish_fossil_needs_command, , ,sqlite3,@f,344,Run SQL commands
fossil, __fish_fossil_needs_command, , ,stash,@f,345,Manage stashes
fossil, __fish_fossil_subcommand stash, , ,save snapshot,@f @r,346,Save current changes
fossil, __fish_fossil_subsubcommand stash save,m,comment, ,@f @r,347,Stash comment
fossil, __fish_fossil_subsubcommand stash snapshot,m,comment, ,@f @r,348,Stash comment
fossil, __fish_fossil_subcommand stash, , ,list ls,@f @r,349,List all stashes
fossil, __fish_fossil_subsubcommand stash list,v,verbose, , ,350,Show information about files
fossil, __fish_fossil_subsubcommand stash ls,v,verbose, , ,351,Show information about files
fossil, __fish_fossil_subcommand stash, , ,show,@f @r,352,Show stash contents
fossil, __fish_fossil_subcommand stash, , ,pop,@f @r,353,Pop last stash
fossil, __fish_fossil_subcommand stash, , ,apply,@f @r,354,Apply stash
fossil, __fish_fossil_subcommand stash, , ,goto,@f @r,355,Updates to stash state
fossil, __fish_fossil_subcommand stash, , ,drop rm,@f @r,356,Forget about stash
fossil, __fish_fossil_subsubcommand stash drop,a,all, , ,357,Forget ALL stashes
fossil, __fish_fossil_subsubcommand stash rm,a,all, , ,358,Forget ALL stashes
fossil, __fish_fossil_subcommand stash, , ,goto,@f @r,359,Compare stash
fossil, __fish_fossil_needs_command, , ,status,@f,360,Show status
fossil, __fish_fossil_command status, ,abs-paths, , ,361,Display absolute paths
fossil, __fish_fossil_command status, ,rel-paths, , ,362,Display relative paths
fossil, __fish_fossil_command status, ,sha1sum, , ,363,Verify file status using SHA1
fossil, __fish_fossil_needs_command, , ,sync, ,364,Sync with a repository
fossil, __fish_fossil_command sync,R,repository, ,@r,365,Run command on repository
fossil, __fish_fossil_command sync, ,private, ,@r,366,Sync private branches
fossil, __fish_fossil_needs_command, , ,tag, ,367,Manage tags
fossil, __fish_fossil_subcommand tag, , ,add,@f @r,368,Add tag to check-in
fossil, __fish_fossil_subsubcommand tag add, ,raw, , ,369,Add raw tag
fossil, __fish_fossil_subsubcommand tag add, ,propagate, , ,370,Propagate tag
fossil, __fish_fossil_subcommand tag, , ,remove,@f @r,371,Remove tag from check-in
fossil, __fish_fossil_subsubcommand tag remove, ,raw, , ,372,Remove raw tag
fossil, __fish_fossil_subcommand tag, , ,find,@f @r,373,Find tag
fossil, __fish_fossil_subsubcommand tag find, ,raw, , ,374,Find raw tag
fossil, __fish_fossil_subsubcommand tag find,t,type,ci e,@f @r,375,Find tag type
fossil, __fish_fossil_subsubcommand tag find,n,limit, ,@f @r,376,Limit number of tags
fossil, __fish_fossil_subcommand tag, , ,list,@f @r,377,List tags
fossil, __fish_fossil_subsubcommand tag list, ,raw, , ,378,List raw tags
fossil, __fish_fossil_needs_command, , ,timeline, ,379,Show timeline
fossil, __fish_fossil_command timeline,n,limit, ,@f @r,380,Limit timeline entries
fossil, __fish_fossil_command timeline,t,type,ci e t w,@f @r,381,Output only event type
fossil, __fish_fossil_command timeline,v,verbose, , ,382,Output list of files changed
fossil, __fish_fossil_needs_command, , ,ui, ,383,Open web UI
fossil, __fish_fossil_needs_command, , ,server, ,384,Start web server
fossil, __fish_fossil_command ui server, ,localauth, , ,385,Enable automatic login for localhost
fossil, __fish_fossil_command server, ,localhost, , ,386,Only listen on localhost
fossil, __fish_fossil_command ui server,P,port, , ,387,Port to listen on
fossil, __fish_fossil_command ui server, ,th-trace, , ,388,Trace TH1 execution
fossil, __fish_fossil_command ui server, ,baseurl, , ,389,Use base URL
fossil, __fish_fossil_command ui server, ,notfound, , ,390,Redirect
fossil, __fish_fossil_command ui server, ,files, , ,391,Static files glob
fossil, __fish_fossil_command ui server, ,scgi, , ,392,Use SCGI rather than HTTP
fossil, __fish_fossil_needs_command, , ,undo, ,393,Undo the changes
fossil, __fish_fossil_command undo,n,dry-run, , ,394,Display actions without running
fossil, __fish_fossil_needs_command, , ,update, ,395,Update version
fossil, __fish_fossil_command update, ,case-sensitive,yes no,@f @r,396,Case insensitive file matching
fossil, __fish_fossil_command update, ,debug, , ,397,Print debug information
fossil, __fish_fossil_command update, ,latest, , ,398,Update to latest version
fossil, __fish_fossil_command update,n,dry-run, , ,399,Display actions without running
fossil, __fish_fossil_command update,v,verbose, , ,400,Print information about all files
fossil, __fish_fossil_needs_command, , ,version, ,401,Print fossil version
fossil, __fish_fossil_command version,v,verbose, , ,402,Print version of optional features
